Date,Sound,Flame,Humidity,Temperature
2022-04-05 23:31:02,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:03,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:05,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:06,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:07,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:08,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:10,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:11,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:12,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:13,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:14,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:15,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:16,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:17,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:18,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:19,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:20,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:21,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:23,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:24,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:25,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:26,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:27,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:28,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:30,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:32,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:33,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:34,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:35,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:36,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:37,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:39,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:40,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:41,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:43,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:44,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:45,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:46,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:48,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:50,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:51,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:52,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:55,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:56,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:57,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:31:59,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:01,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:03,0,0,34,25
2022-04-05 23:32:04,0,0,34,25
2022-04-05 23:32:04,0,0,34,25
2022-04-05 23:32:04,0,0,34,25
